year,month,originCountry,totalCount,dollarRate,rain_sum_mm,sunshine_duration_seconds,num_rooms,consumerPriceIndex,tourists_per_room,log_totalCount,rain_category
2022,July,France,3567,357.0,3.059259259,30562.54849,48120,112.87,0.07412718204488777,8.1797604936999,Low
2022,July,Canada,3458,357.0,3.059259259,30562.54849,48120,153.1,0.07186201163757273,8.148734808937169,Low
2022,July,Switzerland,2207,357.0,3.059259259,30562.54849,48120,104.4916,0.04586450540315877,7.699842407396986,Low
2022,July,Netherlands,2053,357.0,3.059259259,30562.54849,48120,121.57,0.042664172901080634,7.627544390488503,Low
2022,July,Australia,1974,357.0,3.059259259,30562.54849,48120,128.4,0.04102244389027431,7.5883236773352225,Low
2022,July,Russia,1918,357.0,3.059259259,30562.54849,48120,229.9,0.03985868661679136,7.5595594960077,Low
2022,July,Spain,1499,357.0,3.059259259,30562.54849,48120,109.986,0.031151288445552785,7.313220387090301,Low
2022,June,India,6810,356.0,2.973148148,30689.01509,48120,172.6,0.1415211970074813,8.826294231241318,Low
2022,June,United Kingdom,3368,356.0,2.973148148,30689.01509,48120,120.5,0.06999168744804656,8.122371243406553,Low
2022,June,Australia,2511,356.0,2.973148148,30689.01509,48120,126.1,0.05218204488778055,7.828834527588089,Low
2022,June,Germany,2466,356.0,2.973148148,30689.01509,48120,109.8,0.05124688279301746,7.810758116529357,Low
2022,June,Canada,2308,356.0,2.973148148,30689.01509,48120,152.9,0.04796342477140482,7.744569809354496,Low
2022,June,France,1717,356.0,2.973148148,30689.01509,48120,112.55,0.035681629260182875,7.4489161025442,Low
2022,June,United States,1647,356.0,2.973148148,30689.01509,48120,135.8878818,0.03422693266832918,7.4073177104694174,Low
2022,June,Russia,1610,356.0,2.973148148,30689.01509,48120,230.8,0.03345802161263508,7.384610383176974,Low
2022,June,Maldives,1130,356.0,2.973148148,30689.01509,48120,99.5262474,0.02348295926849543,7.030857476116121,Low
2022,June,Spain,1027,356.0,2.973148148,30689.01509,48120,110.267,0.021342477140482128,6.93537044601511,Low
2022,March,India,23216,294.0,8.434567901,31563.2634,48120,167.7,0.4824605153782211,10.052640047938569,Low
2022,March,United Kingdom,12908,294.0,8.434567901,31563.2634,48120,116.5,0.2682460515378221,9.46568002150671,Low
2022,March,Germany,9561,294.0,8.434567901,31563.2634,48120,108.1,0.19869077306733168,9.165552189186048,Low
2022,March,Russia,8899,294.0,8.434567901,31563.2634,48120,227.82,0.1849334995843724,9.093806555720231,Low
2022,March,France,5741,294.0,8.434567901,31563.2634,48120,110.49,0.11930590191188695,8.655562860681009,Low
2022,March,Poland,3315,294.0,8.434567901,31563.2634,48120,153.6,0.06889027431421446,8.106514516255185,Low
2022,March,United States,3114,294.0,8.434567901,31563.2634,48120,131.8490017,0.06471321695760598,8.043984431221553,Low
2022,March,Canada,2989,294.0,8.434567901,31563.2634,48120,148.9,0.06211554447215295,8.003028666384733,Low
2022,March,Kazakhstan,2598,294.0,8.434567901,31563.2634,48120,238.171,0.05399002493765586,7.8628820346414905,Low
2022,March,Australia,2359,294.0,8.434567901,31563.2634,48120,123.9,0.04902327514546966,7.7664168980196555,Low
2022,May,India,5562,360.0,7.869135802,31726.73975,48120,171.7,0.11558603491271821,8.623892810075294,Low
2022,May,United Kingdom,3723,360.0,7.869135802,31726.73975,48120,119.7,0.07736907730673316,8.222553638396958,Low
2022,May,Russia,3202,360.0,7.869135802,31726.73975,48120,231.6,0.06654197838736492,8.071843149609158,Low
2022,May,Germany,2208,360.0,7.869135802,31726.73975,48120,109.8,0.04588528678304239,7.700295203420117,Low
2022,May,Canada,2013,360.0,7.869135802,31726.73975,48120,151.9,0.04183291770573566,7.607878073278507,Low
2022,May,Australia,1660,360.0,7.869135802,31726.73975,48120,126.1,0.03449709060681629,7.415175109613295,Low
2022,May,United States,1368,360.0,7.869135802,31726.73975,48120,134.0466074,0.028428927680798004,7.221835825288449,Low
2022,May,France,1076,360.0,7.869135802,31726.73975,48120,111.72,0.022360764754779716,6.981934677156389,Low
2022,May,Maldives,849,360.0,7.869135802,31726.73975,48120,99.08354377,0.017643391521197007,6.745236349484363,Low
2022,May,Spain,692,360.0,7.869135802,31726.73975,48120,108.262,0.014380714879467996,6.541029999189903,Low
2022,November,Russia,13820,368.5,5.821604938,33577.90969,48120,230.1,0.28719866999168747,9.533944453604027,Low
2022,November,India,10167,368.5,5.821604938,33577.90969,48120,176.5,0.21128428927680798,9.22700081286929,Low
2022,November,Germany,5169,368.5,5.821604938,33577.90969,48120,113.7,0.10741895261845387,8.550627967502475,Low
2022,November,United Kingdom,4506,368.5,5.821604938,33577.90969,48120,124.8,0.09364089775561098,8.413387022690648,Low
2022,November,Australia,2939,368.5,5.821604938,33577.90969,48120,130.8,0.06107647547797174,7.986164860332727,Low
2022,November,United States,2089,368.5,5.821604938,33577.90969,48120,136.5299201,0.043412302576891104,7.644919344958857,Low
2022,November,Canada,1994,368.5,5.821604938,33577.90969,48120,154.0,0.0414380714879468,7.598399329323964,Low
2022,November,France,1841,368.5,5.821604938,33577.90969,48120,114.26,0.03825852036575229,7.518607216815252,Low
2022,November,Maldives,1626,368.5,5.821604938,33577.90969,48120,100.0,0.03379052369077307,7.394493107219038,Low
2022,November,Switzerland,832,368.5,5.821604938,33577.90969,48120,104.6432,0.017290108063175394,6.725033642166843,Low
2022,October,India,8862,363.0,5.099074074,32748.63759,48120,176.7,0.1841645885286783,9.089640586738398,Low
2022,October,Russia,6189,363.0,5.099074074,32748.63759,48120,229.3,0.12861596009975063,8.730690365678642,Low
2022,October,United Kingdom,4275,363.0,5.099074074,32748.63759,48120,124.3,0.08884039900249377,8.360773272144936,Low
2022,October,Germany,2881,363.0,5.099074074,32748.63759,48120,113.5,0.05987115544472153,7.966239776559467,Low
2022,October,Australia,2106,363.0,5.099074074,32748.63759,48120,130.8,0.04376558603491272,7.653020413804189,Low
2022,October,Maldives,1943,363.0,5.099074074,32748.63759,48120,99.98126807,0.040378221113881965,7.572502985020384,Low
2022,October,Canada,1625,363.0,5.099074074,32748.63759,48120,153.8,0.033769742310889445,7.3938782901077555,Low
2022,October,France,1540,363.0,5.099074074,32748.63759,48120,113.9,0.03200332502078138,7.340186835320115,Low
2022,October,United States,1253,363.0,5.099074074,32748.63759,48120,136.6679584,0.026039068994181215,7.134093721192866,Low
2022,October,Switzerland,889,363.0,5.099074074,32748.63759,48120,104.6392,0.01847464671654198,6.7912214627261855,Low
2022,September,India,6493,365.5,5.333333333,32366.21022,48120,175.3,0.1349334995843724,8.77863395266279,Low
2022,September,United Kingdom,2872,365.5,5.333333333,32366.21022,48120,122.3,0.05968412302576891,7.96311205897929,Low
2022,September,Australia,2309,365.5,5.333333333,32366.21022,48120,128.4,0.04798420615128845,7.745002803515839,Low
2022,September,Germany,2149,365.5,5.333333333,32366.21022,48120,112.7,0.04465918536990856,7.673223121121708,Low
2022,September,Russia,1553,365.5,5.333333333,32366.21022,48120,228.8,0.0322734829592685,7.348587530927593,Low
2022,September,Canada,1552,365.5,5.333333333,32366.21022,48120,152.7,0.03225270157938487,7.347943823148687,Low
2022,September,Maldives,1314,365.5,5.333333333,32366.21022,48120,100.0542322,0.027306733167082296,7.181591944611865,Low
2022,September,France,1201,365.5,5.333333333,32366.21022,48120,112.74,0.02495843724023275,7.091742115095153,Low
2022,September,Spain,1091,365.5,5.333333333,32366.21022,48120,109.498,0.02267248545303408,6.9957661563048505,Low
2022,September,United States,991,365.5,5.333333333,32366.21022,48120,136.1158054,0.020594347464671654,6.899723107284872,Low
2023,April,India,19915,320.0,9.953395062,30336.32355,53229,178.1,0.3741381577711398,9.899278707762074,Low
2023,April,Russia,14656,320.0,9.953395062,30336.32355,53229,236.7,0.2753386311972797,9.5926733160273,Low
2023,April,United Kingdom,8743,320.0,9.953395062,30336.32355,53229,128.3,0.16425256908827895,9.076123029856374,Low
2023,April,Germany,7404,320.0,9.953395062,30336.32355,53229,116.6,0.1390971087189314,8.909910726701899,Low
2023,April,France,5535,320.0,9.953395062,30336.32355,53229,117.5,0.10398467001070845,8.619027497297505,Low
2023,April,China,5118,320.0,9.953395062,30336.32355,53229,103.0,0.09615059460068759,8.540714386457584,Low
2023,April,Australia,4996,320.0,9.953395062,30336.32355,53229,133.7,0.09385861090758797,8.516593011344206,Low
2023,April,United States,3940,320.0,9.953395062,30336.32355,53229,139.1219208,0.07401980123616825,8.279189777195004,Low
2023,April,Canada,3310,320.0,9.953395062,30336.32355,53229,156.4,0.06218414773901445,8.105005537547246,Low
2023,April,Japan,2318,320.0,9.953395062,30336.32355,53229,105.1,0.0435476901688929,7.7488913372555315,Low
2023,August,India,30593,318.5,6.029938272,33068.77707,53229,186.2,0.5747430911721054,10.32855919028321,Low
2023,August,United Kingdom,15035,318.5,6.029938272,33068.77707,53229,129.4,0.28245881004715473,9.618202604684068,Low
2023,August,China,9262,318.5,6.029938272,33068.77707,53229,103.2,0.17400289315974374,9.133783249254028,Low
2023,August,Germany,8472,318.5,6.029938272,33068.77707,53229,117.5,0.15916135940934453,9.044639916198465,Low
2023,August,Russia,6853,318.5,6.029938272,33068.77707,53229,240.5,0.12874560859681752,8.832587702434553,Low
2023,August,France,6223,318.5,6.029938272,33068.77707,53229,118.89,0.11690995509966372,8.736168065858228,Low
2023,August,Australia,5522,318.5,6.029938272,33068.77707,53229,135.3,0.10374044224013226,8.616676469901188,Low
2023,August,Italy,5110,318.5,6.029938272,33068.77707,53229,120.1,0.09600030058802532,8.53915035876828,Low
2023,August,Canada,4735,318.5,6.029938272,33068.77707,53229,158.7,0.0889552687444814,8.462948176563842,Low
2023,August,Spain,4455,318.5,6.029938272,33068.77707,53229,113.149,0.08369497830130192,8.40200678160712,Low
2023,December,India,43973,323.8,5.757407407,35063.0909,53229,185.7,0.8261098273497529,10.691353829153906,Low
2023,December,Russia,29657,323.8,5.757407407,35063.0909,53229,249.1,0.5571586916906198,10.297487182535015,Low
2023,December,United Kingdom,19265,323.8,5.757407407,35063.0909,53229,130.5,0.3619267692423303,9.86609716331757,Low
2023,December,Germany,13747,323.8,5.757407407,35063.0909,53229,117.4,0.25826147400852917,9.528648637969724,Low
2023,December,Australia,10847,323.8,5.757407407,35063.0909,53229,136.1,0.2037798944184561,9.291736010180177,Low
2023,December,China,8274,323.8,5.757407407,35063.0909,53229,102.9,0.15544158259595334,9.020994200245264,Low
2023,December,United States,8044,323.8,5.757407407,35063.0909,53229,140.6733607,0.15112062973191306,8.992806059426483,Low
2023,December,Maldives,5968,323.8,5.757407407,35063.0909,53229,102.5238031,0.11211933344605385,8.69433468816865,Low
2023,December,France,5509,323.8,5.757407407,35063.0909,53229,118.39,0.10349621446955606,8.61431990214696,Low
2023,December,Canada,3640,323.8,5.757407407,35063.0909,53229,158.3,0.0683837757613331,8.200013648175434,Low
2023,February,Russia,29084,362.0,8.924691358,28159.76772,53229,234.9,0.5463938830336846,10.277977856344862,Low
2023,February,India,13714,362.0,8.924691358,28159.76772,53229,176.8,0.2576415112062973,9.526245403371703,Low
2023,February,United Kingdom,8575,362.0,8.924691358,28159.76772,53229,126.0,0.16109639482237126,9.056722883310583,Low
2023,February,Germany,7930,362.0,8.924691358,28159.76772,53229,115.2,0.1489789400514757,8.97853441008332,Low
2023,February,France,6118,362.0,8.924691358,28159.76772,53229,115.78,0.11493734618347141,8.71915396346254,Low
2023,February,Australia,3113,362.0,8.924691358,28159.76772,53229,132.6,0.058483157677206035,8.043663352393944,Low
2023,February,Canada,3107,362.0,8.924691358,28159.76772,53229,154.5,0.05837043716770933,8.041734711487537,Low
2023,February,United States,2443,362.0,8.924691358,28159.76772,53229,137.9648759,0.045896034116740876,7.8013913202914855,Low
2023,February,Israel,2188,362.0,8.924691358,28159.76772,53229,95.7,0.041105412463131,7.691200097522863,Low
2023,February,Maldives,1818,362.0,8.924691358,28159.76772,53229,101.6780132,0.03415431437750099,7.506042178518122,Low
2023,January,Russia,25254,365.0,8.508641975,31970.14997,53229,233.9,0.4744406244716226,10.136779434902152,Low
2023,January,India,13759,365.0,8.508641975,31970.14997,53229,176.5,0.2584869150275226,9.529521111487334,Low
2023,January,United Kingdom,8483,365.0,8.508641975,31970.14997,53229,124.8,0.15936801367675515,9.045937315684574,Low
2023,January,Germany,8217,365.0,8.508641975,31970.14997,53229,114.3,0.15437073775573465,9.014082149443356,Low
2023,January,France,4840,365.0,8.508641975,31970.14997,53229,114.6,0.09092787766067369,8.484876589939695,Low
2023,January,Canada,3681,365.0,8.508641975,31970.14997,53229,153.9,0.06915403257622725,8.211211361793023,Low
2023,January,Australia,3668,365.0,8.508641975,31970.14997,53229,132.6,0.06890980480565105,8.207674424355282,Low
2023,January,United States,2636,365.0,8.508641975,31970.14997,53229,137.1990158,0.04952187717221815,7.877397186353287,Low
2023,January,Maldives,2203,365.0,8.508641975,31970.14997,53229,101.4508329,0.041387213736872756,7.698029170272805,Low
2023,January,Israel,1868,365.0,8.508641975,31970.14997,53229,95.2,0.03509365195664018,7.533158807455563,Low
2023,July,India,23461,317.0,6.427160494,33040.96778,53229,186.3,0.4407559788836912,10.063137370065666,Low
2023,July,United Kingdom,17482,317.0,6.427160494,33040.96778,53229,129.0,0.32842999117022675,9.76898425919765,Low
2023,July,China,10062,317.0,6.427160494,33040.96778,53229,102.9,0.1890322944259708,9.216620609933333,Low
2023,July,Germany,8013,317.0,6.427160494,33040.96778,53229,117.1,0.15053824043284675,8.98894529119609,Low
2023,July,Russia,8009,317.0,6.427160494,33040.96778,53229,239.8,0.15046309342651562,8.988446040062405,Low
2023,July,France,7432,317.0,6.427160494,33040.96778,53229,117.71,0.13962313776324936,8.913684824725294,Low
2023,July,Netherlands,6796,317.0,6.427160494,33040.96778,53229,127.13,0.12767476375659884,8.824236617346639,Low
2023,July,Maldives,6286,317.0,6.427160494,33040.96778,53229,102.041994,0.1180935204493791,8.74623928838306,Low
2023,July,Canada,5737,317.0,6.427160494,33040.96778,53229,158.1,0.10777959383043079,8.65486599654131,Low
2023,July,Australia,5323,317.0,6.427160494,33040.96778,53229,135.3,0.10000187867515828,8.579980179515003,Low
2023,June,India,26830,307.5,7.095061728,29418.79299,53229,181.0,0.5040485449660899,10.197313214435868,Low
2023,June,United Kingdom,7981,307.5,7.095061728,29418.79299,53229,129.4,0.14993706438219767,8.984944285608679,Low
2023,June,Russia,7968,307.5,7.095061728,29418.79299,53229,238.3,0.14969283661162147,8.983314293397749,Low
2023,June,Australia,6195,307.5,7.095061728,29418.79299,53229,133.7,0.11638392605534577,8.73165920153676,Low
2023,June,China,5105,307.5,7.095061728,29418.79299,53229,102.7,0.0959063668301114,8.53817159780143,Low
2023,June,Germany,5090,307.5,7.095061728,29418.79299,53229,116.8,0.09562456555636965,8.535229553902337,Low
2023,June,Canada,4509,307.5,7.095061728,29418.79299,53229,157.2,0.08470946288677225,8.414052432496725,Low
2023,June,Maldives,4080,307.5,7.095061728,29418.79299,53229,101.9811114,0.076649946457758,8.314097335405807,Low
2023,June,United States,3806,307.5,7.095061728,29418.79299,53229,139.9226344,0.07150237652407522,8.244596756382498,Low
2023,June,France,2895,307.5,7.095061728,29418.79299,53229,117.65,0.05438764583215916,7.971085753505607,Low
2023,March,Russia,25553,324.0,8.666358025,30726.10059,53229,235.8,0.480057863194875,10.14854913915127,Low
2023,March,India,18959,324.0,8.666358025,30726.10059,53229,177.2,0.35617802325799847,9.850086775809013,Low
2023,March,United Kingdom,11053,324.0,8.666358025,30726.10059,53229,126.8,0.20764996524450957,9.310547632393208,Low
2023,March,Germany,9702,324.0,8.666358025,30726.10059,53229,116.1,0.18226906385616862,9.1801903950253,Low
2023,March,France,5786,324.0,8.666358025,30726.10059,53229,116.79,0.10870014465798719,8.663369301573839,Low
2023,March,United States,5701,324.0,8.666358025,30726.10059,53229,138.4216404,0.10710327077345057,8.648572269472618,Low
2023,March,Australia,4725,324.0,8.666358025,30726.10059,53229,132.6,0.08876740122865355,8.460834457746854,Low
2023,March,Canada,4066,324.0,8.666358025,30726.10059,53229,155.3,0.07638693193559902,8.310660905907225,Low
2023,March,Iran,3738,324.0,8.666358025,30726.10059,53229,174.1,0.07022487741644592,8.226573474977114,Low
2023,March,China,3096,324.0,8.666358025,30726.10059,53229,103.2,0.05816378290029871,8.038189179973203,Low
2023,May,India,23016,290.0,7.934259259,29210.38019,53229,179.0,0.4323958744293524,10.043988352323694,Low
2023,May,Russia,7760,290.0,7.934259259,29210.38019,53229,237.4,0.14578519228240244,8.95686647085414,Low
2023,May,Germany,6854,290.0,7.934259259,29210.38019,53229,116.5,0.1287643953484003,8.832733591996416,Low
2023,May,United Kingdom,5987,290.0,7.934259259,29210.38019,53229,129.1,0.11247628172612674,8.69751274553952,Low
2023,May,Australia,4201,290.0,7.934259259,29210.38019,53229,133.7,0.07892314339927484,8.343315881404946,Low
2023,May,China,4173,290.0,7.934259259,29210.38019,53229,102.9,0.07839711435495689,8.336630087637147,Low
2023,May,Canada,3753,290.0,7.934259259,29210.38019,53229,157.0,0.07050667869018767,8.230577217146454,Low
2023,May,United States,3240,290.0,7.934259259,29210.38019,53229,139.4722903,0.06086907512821958,8.083637203141548,Low
2023,May,Maldives,2438,290.0,7.934259259,29210.38019,53229,101.8753433,0.04580210035882695,7.79934339821592,Low
2023,May,France,2414,290.0,7.934259259,29210.38019,53229,117.44,0.045351218320840145,7.789454566086673,Low
2023,November,India,30335,327.75,5.691358025,34373.94068,53229,186.3,0.5698961092637472,10.320090405054748,Low
2023,November,Russia,24912,327.75,5.691358025,34373.94068,53229,247.3,0.46801555543031054,10.123145034565505,Low
2023,November,Germany,12331,327.75,5.691358025,34373.94068,53229,117.3,0.2316594337673073,9.419952789006041,Low
2023,November,United Kingdom,11526,327.75,5.691358025,34373.94068,53229,130.0,0.21653609874316632,9.352447388601012,Low
2023,November,Australia,7900,327.75,5.691358025,34373.94068,53229,136.1,0.1484153375039922,8.974744612722734,Low
2023,November,China,6673,327.75,5.691358025,34373.94068,53229,102.8,0.12536399331191644,8.80597465931132,Low
2023,November,United States,4299,327.75,5.691358025,34373.94068,53229,140.8132333,0.08076424505438765,8.366370301681654,Low
2023,November,France,3882,327.75,5.691358025,34373.94068,53229,118.23,0.0729301696443668,8.264363329731667,Low
2023,November,Poland,3343,327.75,5.691358025,34373.94068,53229,181.3,0.06280411054124631,8.114922974204593,Low
2023,November,Japan,2875,327.75,5.691358025,34373.94068,53229,106.9,0.054011910800503486,7.964155718840937,Low
2023,October,India,28222,327.5,7.309876543,32046.90815,53229,185.3,0.530199703169325,10.247892527339829,Low
2023,October,Russia,10629,327.5,7.309876543,32046.90815,53229,244.6,0.19968438257340923,9.271435471335993,Low
2023,October,United Kingdom,8454,327.5,7.309876543,32046.90815,53229,130.2,0.15882319788085442,9.042513261332681,Low
2023,October,Germany,7548,327.5,7.309876543,32046.90815,53229,117.8,0.1418024009468523,8.929170383139624,Low
2023,October,China,6211,327.5,7.309876543,32046.90815,53229,103.3,0.1166845140806703,8.734238184268579,Low
2023,October,Australia,4977,327.5,7.309876543,32046.90815,53229,136.1,0.09350166262751508,8.512783482927537,Low
2023,October,Maldives,3862,327.5,7.309876543,32046.90815,53229,102.6252342,0.07255443461271112,8.259199362666282,Low
2023,October,France,2956,327.5,7.309876543,32046.90815,53229,118.43,0.055533637678708975,7.9919305198524775,Low
2023,October,United States,2651,327.5,7.309876543,32046.90815,53229,141.0975646,0.04980367844595991,7.883069351305753,Low
2023,October,Spain,2488,327.5,7.309876543,32046.90815,53229,113.676,0.046741437937966146,7.819636302367592,Low
2023,September,India,30063,323.75,6.17962963,34895.80031,53229,184.1,0.56478611283323,10.311083721653247,Low
2023,September,China,8445,323.75,6.17962963,34895.80031,53229,103.4,0.15865411711660937,9.041448235493888,Low
2023,September,United Kingdom,7504,323.75,6.17962963,34895.80031,53229,130.1,0.1409757838772098,8.923324744067562,Low
2023,September,Germany,7231,323.75,6.17962963,34895.80031,53229,117.8,0.1358470006951098,8.886270902072013,Low
2023,September,Russia,7163,323.75,6.17962963,34895.80031,53229,242.6,0.13456950158748052,8.876823763180603,Low
2023,September,Australia,5969,323.75,6.17962963,34895.80031,53229,135.3,0.11213812019763662,8.694502206386648,Low
2023,September,Israel,4162,323.75,6.17962963,34895.80031,53229,97.7,0.07819046008754627,8.333991247194975,Low
2023,September,Netherlands,3177,323.75,6.17962963,34895.80031,53229,127.16,0.059685509778504196,8.064007347096661,Low
2023,September,France,2661,323.75,6.17962963,34895.80031,53229,118.26,0.049991545961787745,7.8868329989550565,Low
2023,September,Canada,2426,323.75,6.17962963,34895.80031,53229,158.5,0.04557665933983355,7.794411205726601,Low
2024,April,India,27304,297.25,2.304320988,38963.96389,55455,186.7,0.4923631773510053,10.214825114586255,Low
2024,April,Russia,15103,297.25,2.304320988,38963.96389,55455,255.2,0.27234694797583625,9.622714888385282,Low
2024,April,United Kingdom,13173,297.25,2.304320988,38963.96389,55455,132.2,0.23754395455774951,9.486000469200638,Low
2024,April,Germany,9843,297.25,2.304320988,38963.96389,55455,119.2,0.17749526643224237,9.194617411510947,Low
2024,April,France,8792,297.25,2.304320988,38963.96389,55455,120.07,0.1585429627626003,9.081711229379001,Low
2024,April,China,8518,297.25,2.304320988,38963.96389,55455,103.2,0.1536020196555766,9.05005424204284,Low
2024,April,Australia,7202,297.25,2.304320988,38963.96389,55455,138.8,0.12987106663060138,8.882252884889363,Low
2024,April,United States,5574,297.25,2.304320988,38963.96389,55455,143.79275,0.10051393021368678,8.62604759632832,Low
2024,April,Canada,3594,297.25,2.304320988,38963.96389,55455,160.6,0.06480930484176359,8.187299270155147,Low
2024,April,Netherlands,3437,297.25,2.304320988,38963.96389,55455,129.42,0.061978180506717155,8.142645185942795,Low
2024,August,India,33031,299.0,4.669753086,34114.20907,55455,193.0,0.5956361013434316,10.405232067565926,Low
2024,August,United Kingdom,17587,299.0,4.669753086,34114.20907,55455,133.4,0.3171400234424308,9.7749721303007,Low
2024,August,China,11333,299.0,4.669753086,34114.20907,55455,103.8,0.2043638986565684,9.335562336729565,Low
2024,August,Germany,10623,299.0,4.669753086,34114.20907,55455,119.7,0.1915607249120909,9.270870871716214,Low
2024,August,Italy,9586,299.0,4.669753086,34114.20907,55455,121.4,0.17286087818952303,9.168163293076997,Low
2024,August,France,8596,299.0,4.669753086,34114.20907,55455,121.06,0.15500856550356146,9.059168584174444,Low
2024,August,Spain,7262,299.0,4.669753086,34114.20907,55455,115.707,0.1309530249752051,8.890548245606167,Low
2024,August,Australia,6687,299.0,4.669753086,34114.20907,55455,139.1,0.12058425750608602,8.808070154764538,Low
2024,August,Netherlands,5355,299.0,4.669753086,34114.20907,55455,132.24,0.09656478225588315,8.585972706811063,Low
2024,August,Russia,4351,299.0,4.669753086,34114.20907,55455,262.4,0.07846001262284735,8.378390788535778,Low
2024,December,India,52881,293.0,8.215555556,33284.20741,55455,195.4,0.9535839870164998,10.875818295292955,Low
2024,December,Russia,35268,293.0,8.215555556,33284.20741,55455,272.8,0.6359751149580741,10.470759670120469,Low
2024,December,United Kingdom,18757,293.0,8.215555556,33284.20741,55455,135.1,0.3382382111622036,9.839375607068884,Low
2024,December,Germany,14703,293.0,8.215555556,33284.20741,55455,120.5,0.26513389234514473,9.595874844595468,Low
2024,December,Australia,13109,293.0,8.215555556,33284.20741,55455,139.4,0.23638986565683887,9.481130576757746,Low
2024,December,China,9924,293.0,8.215555556,33284.20741,55455,103.0,0.1789559101974574,9.202812105555392,Low
2024,December,United States,8212,293.0,8.215555556,33284.20741,55455,144.7360878,0.14808403209809756,9.013473543740192,Low
2024,December,Maldives,6903,293.0,8.215555556,33284.20741,55455,107.4460219,0.12447930754665945,8.839856232763264,Low
2024,December,France,6332,293.0,8.215555556,33284.20741,55455,119.95,0.11418267063384727,8.753529336516431,Low
2024,December,Poland,6233,293.0,8.215555556,33284.20741,55455,190.0,0.11239743936525111,8.737773460327283,Low
2024,February,Russia,32030,309.5,5.719135802,32260.59167,55455,253.0,0.577585429627626,10.374459462846412,Low
2024,February,India,30027,309.5,5.719135802,32260.59167,55455,185.8,0.5414660535569381,10.309885558692892,Low
2024,February,United Kingdom,20614,309.5,5.719135802,32260.59167,55455,130.8,0.37172482192768913,9.933774245141,Low
2024,February,Germany,16259,309.5,5.719135802,32260.59167,55455,118.1,0.29319267874853483,9.696463383101802,Low
2024,February,China,14836,309.5,5.719135802,32260.59167,55455,104.2,0.26753223334234966,9.604879339950793,Low
2024,February,France,12503,309.5,5.719135802,32260.59167,55455,119.21,0.2254620863763412,9.433803872101313,Low
2024,February,Poland,6909,309.5,5.719135802,32260.59167,55455,182.7,0.12458750338111983,8.840724916761715,Low
2024,February,Australia,6265,309.5,5.719135802,32260.59167,55455,137.4,0.11297448381570643,8.742893471512136,Low
2024,February,United States,5709,309.5,5.719135802,32260.59167,55455,142.3151445,0.10294833648904517,8.649974302650056,Low
2024,February,Netherlands,4011,309.5,5.719135802,32260.59167,55455,127.95,0.07232891533675953,8.297045149081827,Low
2024,January,India,34399,315.7,7.672839506,33462.04969,55455,185.5,0.6203047516003967,10.44581184336149,Low
2024,January,Russia,31159,315.7,7.672839506,33462.04969,55455,251.3,0.5618790009917951,10.346890499984685,Low
2024,January,United Kingdom,16665,315.7,7.672839506,33462.04969,55455,130.0,0.3005139302136868,9.721125994942152,Low
2024,January,Germany,13593,315.7,7.672839506,33462.04969,55455,117.6,0.24511766296997567,9.517383797906584,Low
2024,January,China,11511,315.7,7.672839506,33462.04969,55455,103.1,0.20757370841222614,9.351145248567203,Low
2024,January,France,9919,315.7,7.672839506,33462.04969,55455,118.19,0.17886574700207375,9.20230820027892,Low
2024,January,Poland,7800,315.7,7.672839506,33462.04969,55455,182.2,0.14065458479848525,8.962007209588313,Low
2024,January,Australia,6645,315.7,7.672839506,33462.04969,55455,137.4,0.11982688666486341,8.801770448914539,Low
2024,January,United States,5712,315.7,7.672839506,33462.04969,55455,141.4396793,0.10300243440627536,8.650499558724462,Low
2024,January,Netherlands,4531,315.7,7.672839506,33462.04969,55455,127.11,0.08170588765665855,8.418918622147897,Low
2024,July,India,41173,302.25,3.148765432,36924.60444,55455,193.0,0.7424578487061582,10.625562268169254,Low
2024,July,United Kingdom,20837,302.25,3.148765432,36924.60444,55455,132.9,0.3757461004417997,9.94453352197213,Low
2024,July,China,13040,302.25,3.148765432,36924.60444,55455,103.4,0.2351456135605446,9.475853519656901,Low
2024,July,Netherlands,11431,302.25,3.148765432,36924.60444,55455,131.82,0.2061310972860878,9.344171719609703,Low
2024,July,Germany,10618,302.25,3.148765432,36924.60444,55455,119.8,0.19147056171670723,9.270400128403846,Low
2024,July,France,9405,302.25,3.148765432,36924.60444,55455,120.42,0.1695969705166351,9.149103062504993,Low
2024,July,Australia,7371,302.25,3.148765432,36924.60444,55455,139.1,0.13291858263456857,8.905444318789714,Low
2024,July,Switzerland,5089,302.25,3.148765432,36924.60444,55455,107.539,0.09176810026147326,8.53503310954457,Low
2024,July,United States,4962,302.25,3.148765432,36924.60444,55455,144.2476801,0.0894779550987287,8.50976567558744,Low
2024,July,Canada,4821,302.25,3.148765432,36924.60444,55455,162.1,0.08693535298890993,8.480944058741116,Low
2024,June,India,28631,305.9,2.397530864,37813.53586,55455,190.2,0.5162924894058245,10.262280252445862,Low
2024,June,United Kingdom,9266,305.9,2.397530864,37813.53586,55455,133.0,0.16709043368496979,9.134214981586691,Low
2024,June,China,8575,305.9,2.397530864,37813.53586,55455,102.9,0.15462988008295014,9.056722883310583,Low
2024,June,Australia,6317,305.9,2.397530864,37813.53586,55455,138.8,0.11391218104769633,8.75115798136203,Low
2024,June,Maldives,5109,305.9,2.397530864,37813.53586,55455,103.4058817,0.09212875304300784,8.53895468319775,Low
